blockNumber,horizon,min_flag,reference_blockNumber,horizon_label,closest_blockNumber,volume_500,volume_3000,cum_volume_500,cum_volume_3000,cum_volume_base,s0,w0,blsame_1,slsame_1,wlsame_1,slsame_2,wlsame_2,slsame_3,wlsame_3,vol_0_3,avg-USD-isame_01,avg-USD-isame_12,avg-USD-isame_23,blother_1,slother_1,wlother_1,slother_2,wlother_2,slother_3,wlother_3,avg-USD-iother_01,avg-USD-iother_12,avg-USD-iother_23,binance-midprice-01,binance-midprice-12,binance-midprice-23,pool,rate-count-isame_03,rate-count-iother_03,binance-btc-03
15336332,10.0,0,15336142,20,,0.0,0.0,203818.707457408,0.0,203818.707457408,60.41369033394712,19440.0,347.0,58.7973962467062,2040.0,2552.1013750761385,5100.0,721.7285085644093,4500.0,0.0105867770787787,190.9260346095948,278.2750679666868,1300.1268142069837,1405.0,41331.20224557488,4370.0,69875.29760296625,1250.0,124488.82441100052,4500.0,18223.6156683336,12584.952625725356,69875.29760296625,0.0811209922590593,0.0811250761536312,0.0811720477632806,3000,11.0,198.0,33.476081676191995
15336693,10.0,0,15336509,20,15336693.0,15134.077018395272,0.0,393808.385886313,50281.33615394437,444089.7220402574,4416.117987007146,2340.0,668.0,60.41369033394712,19440.0,58.7973962467062,2040.0,2552.1013750761385,5100.0,2.104507301968963e-05,4416.117987007146,190.9260346095948,278.2750679666868,1772.0,41331.20224557488,4370.0,69875.29760296625,1250.0,124488.82441100052,4500.0,16615.291560953894,12584.952625725356,69875.29760296625,0.081287591805011,0.0811209922590593,0.0811250761536312,3000,10.0,240.0,38.29391625746728
15336932,10.0,0,15336742,20,15336932.0,4611.226613641955,0.0,535938.1942453556,846970.7187497489,1382908.9129951044,29467.30138234577,1440.0,600.0,4416.117987007146,2340.0,60.41369033394712,19440.0,58.7973962467062,2040.0,0.007361280173884,13323.565469265572,4416.117987007146,190.9260346095948,1823.0,1671.734195501924,800.0,41331.20224557488,4370.0,69875.29760296625,1250.0,15219.32155284706,16283.901912271294,12584.952625725356,0.0811721668743246,0.081287591805011,0.0811209922590593,3000,14.0,277.0,31.344302383520166
15337503,10.0,0,15337321,20,15337503.0,1190.2412230832413,0.0,92399.13788998044,433.5291190244373,92832.66700900489,2800.923901790375,9120.0,579.0,1497.7157400780395,3120.0,29467.30138234577,1440.0,4416.117987007146,2340.0,0.0050040016589965,1401.4532190266054,40418.48759933548,13323.565469265572,658.0,160.3240947000616,4720.0,1671.734195501924,800.0,41331.20224557488,4370.0,8293.986671252464,14439.956134164857,16283.901912271294,0.0808372037323972,0.0808570131971895,0.0811721668743246,3000,29.0,327.0,42.993058998253176
15337765,10.0,0,15337575,20,,0.0,0.0,456912.1109414996,0.0,456912.1109414996,2991.5743323729125,2160.0,59.0,116.44287152462768,13980.0,2189.3732883718408,3000.0,198.55708019136728,13860.0,0.0,2991.5743323729125,116.44287152462768,2189.3732883718408,149.0,1002.7609466388296,4880.0,497.8907265494272,4950.0,9827.296586682329,4880.0,14084.56241060338,620.2218499682799,10110.136540824398,0.0810215005150639,0.0809162290171715,0.0808382748967166,3000,3.0,19.0,17.931467676081997
15338298,10.0,0,15338108,20,15338298.0,31524.515358476907,24409.52548075002,588855.6333357065,800752.84583035,1389608.4791660565,1206.1516471814905,13980.0,196.0,26622.76107752915,600.0,93839.90225559066,123180.0,2991.5743323729125,2160.0,0.000507165990801,1206.1516471814905,26622.76107752915,23505.180783108724,682.0,1002.7609466388296,4880.0,497.8907265494272,4950.0,9827.296586682329,4880.0,14097.636514061818,620.2218499682799,10110.136540824398,0.0807476367506958,0.0810460475269759,0.0810577444699376,3000,6.0,87.0,38.83967324172838
15338738,10.0,0,15338548,20,,0.0,0.0,555296.9733748615,0.0,555296.9733748615,5128.210628109537,4080.0,440.0,17739.355950513436,180.0,1206.1516471814905,13980.0,26622.76107752915,600.0,0.0024438851467094,176536.9736435035,92485.22174113238,1206.1516471814905,38.0,90452.07897777965,1200.0,181183.2293290756,1200.0,1002.7609466388296,4880.0,23118.754671566046,37078.74290973814,18719.491351187982,0.0811391018720113,0.0805813332756954,0.0807476367506958,3000,47.0,197.0,60.39436971042092
15339093,10.0,0,15338903,20,15339093.0,48854.19561421197,0.0,1511630.694044837,182890.30050764277,1694520.9945524798,24424.74163052184,480.0,532.0,5128.210628109537,4080.0,17739.355950513436,180.0,1206.1516471814905,13980.0,0.0037937703508392,10545.368549320048,176536.9736435035,92485.22174113238,69.0,51515.124359120135,1200.0,587.888370061766,6840.0,90452.07897777965,1200.0,7447.101886281459,14878.259595629665,15708.208236094211,0.0811927856512312,0.0811391018720113,0.0805813332756954,3000,52.0,84.0,32.82546549128673
15339659,10.0,0,15339469,20,15339659.0,756.0221852207875,0.0,330471.5422887577,37.97098279826192,330509.51327155594,764.8973925596275,12360.0,12.0,4191.356556009431,11580.0,78336.22910821729,3240.0,24424.74163052184,480.0,0.0046393050487242,764.8973925596275,4191.356556009431,14540.586773958574,324.0,34364.05848510152,2030.0,16367.639069151692,2030.0,51515.124359120135,1200.0,11030.272276105752,18249.53587311895,30951.429633896536,0.0810154519886549,0.0811223188679245,0.0811030011330115,3000,20.0,92.0,20.75371975208548
15340079,10.0,0,15339889,20,15340079.0,12983.81216293676,0.0,351941.268013005,148737.73975579764,500679.0077688027,55840.87214815223,240.0,420.0,1238.745253958151,4020.0,764.8973925596275,12360.0,4191.356556009431,11580.0,0.0248734596369503,27925.39688952658,319.1790591891032,764.8973925596275,744.0,34364.05848510152,2030.0,16367.639069151692,2030.0,51515.124359120135,1200.0,12059.563575829929,18249.53587311895,30951.429633896536,0.080857258511647,0.0809748805354991,0.0810154519886549,3000,7.0,160.0,58.2073057805391
15341007,10.0,0,15340817,20,15341007.0,122221.8503833721,483.1029271999456,2337264.961603723,6041955.472662706,8379220.434266429,5083.443582472917,13860.0,324.0,4554.9893721896,3060.0,43110.88293738948,1080.0,9938.307596144336,13920.0,0.0010611101449584,180808.8151983824,2698.89965935984,8863.468640421544,1648.0,38341.00870683355,840.0,34364.05848510152,2030.0,16367.639069151692,2030.0,21383.18184208731,19330.53337085955,18249.53587311895,0.0798732678240047,0.0808462573617868,0.0808862818770206,3000,9.0,208.0,73.51924920006763
15341622,10.0,0,15341440,20,15341622.0,111.51649449755404,111.70944703383476,600427.3614926378,1265450.2932441412,1865877.654736779,199.7617635152833,840.0,623.0,5081.754694501341,1080.0,5083.443582472917,13860.0,4554.9893721896,3060.0,0.003560586620926,51918.56839392327,132682.47454114092,180808.8151983824,2271.0,38341.00870683355,840.0,34364.05848510152,2030.0,16367.639069151692,2030.0,30800.959545895686,19330.53337085955,18249.53587311895,0.0794479178838136,0.0793952785206339,0.0798732678240047,3000,85.0,364.0,82.187693622827
15341884,10.0,0,15341694,20,15341884.0,370.76822269958825,370.43408747661135,911410.6395918332,852735.8189523052,1764146.4585441386,1592.5298547477703,16080.0,388.0,199.7617635152833,840.0,5081.754694501341,1080.0,5083.443582472917,13860.0,0.0022878931968058,50842.22844411387,51918.56839392327,132682.47454114092,1209.0,5261.233399815055,800.0,38341.00870683355,840.0,34364.05848510152,2030.0,208908.9360351888,28897.712256040173,19330.53337085955,0.0794774729461738,0.0794479178838136,0.0793952785206339,3000,109.0,409.0,33.87279907476768
15342655,10.0,0,15342465,20,15342655.0,45109.22725929625,0.0,468544.4704343297,490.86483012371673,469035.3352644534,2221.6097123860773,7320.0,108.0,88338.8831268097,660.0,281770.3284092876,1020.0,1231.2753351219424,9600.0,6.5988142470274624e-06,1187.645362980549,44198.25674410951,281770.3284092876,933.0,954251.7148361343,10.0,5261.233399815055,800.0,38341.00870683355,840.0,21602.93048521592,89646.42104852942,28897.712256040173,0.079686970226009,0.0796826779862275,0.079517423793696,3000,5.0,381.0,15.95077713820006
15343011,10.0,0,15342824,20,15343011.0,133045.2785785538,456834.1215009531,853607.2488478591,1174309.581496053,2027916.830343912,411896.22270282736,540.0,143.0,422.1858107739664,7200.0,192.37595005696124,12780.0,2221.6097123860773,7320.0,0.0213421978250065,137324.47927952674,422.1858107739664,136.64815603613562,1292.0,954251.7148361343,10.0,5261.233399815055,800.0,38341.00870683355,840.0,22294.432396229924,89646.42104852942,28897.712256040173,0.0795939224454652,0.0796281051795263,0.0796338293017456,3000,9.0,444.0,10.351962640992344
15343735,10.0,0,15343548,20,15343735.0,200864.2384241652,0.0,4033255.9681718783,3064559.72988763,7097815.698059509,47949.26345311032,1560.0,724.0,153040.47746618287,15240.0,411896.22270282736,540.0,422.1858107739664,7200.0,0.0029588039635465,79780.85500054892,62291.3183680261,137324.47927952674,717.0,90484.51348580874,2510.0,550075.117450462,440.0,954251.7148361343,10.0,24114.20460631952,36101.94300192005,26468.03010912398,0.0805325877789272,0.0800066322838514,0.0795939224454652,3000,77.0,291.0,59.018020370531126
15344131,10.0,0,15343941,20,15344131.0,1400.6629381813348,0.0,230385.46625575563,145.24642728958165,230530.7126830452,13875.138333982548,2280.0,393.0,3526.014688745968,1020.0,47949.26345311032,1560.0,153040.47746618287,15240.0,0.002268289894324,21138.73922495249,109578.09807465631,79780.85500054892,426.0,52060.09933766761,1170.0,90484.51348580874,2510.0,550075.117450462,440.0,30146.06999744536,42986.55849701318,36101.94300192005,0.0794645628150925,0.079751103437247,0.0805325877789272,3000,54.0,291.0,85.67531832943065
15344788,10.0,0,15344598,20,15344788.0,499179.4842581232,9455.054660894257,2730659.93774503,4105302.822651754,6835962.760396784,8073.366820745036,4680.0,135.0,105601.78991311436,2040.0,458.0335782958921,2040.0,13875.138333982548,2280.0,0.0032626680314959,183638.8170131568,66882.43274753029,110294.00132711849,1083.0,52060.09933766761,1170.0,90484.51348580874,2510.0,550075.117450462,440.0,34225.490686951685,42986.55849701318,36101.94300192005,0.0791986568192195,0.0788353759339141,0.0788048590811143,3000,74.0,446.0,73.72316767611059
15345197,10.0,0,15345007,20,15345197.0,380.3695743392319,0.0,673179.6011748328,902163.2264054276,1575342.8275802603,179195.55596876392,1980.0,409.0,11730.61522871523,2220.0,8073.366820745036,4680.0,105601.78991311436,2040.0,0.0052153614423716,111022.49790398078,176851.64022208384,183638.8170131568,1492.0,52060.09933766761,1170.0,90484.51348580874,2510.0,550075.117450462,440.0,34244.36078228481,42986.55849701318,36101.94300192005,0.0791693621665343,0.0789971598274706,0.0791986568192195,3000,43.0,599.0,78.89707372446696
15345758,10.0,0,15345568,20,,0.0,0.0,784822.6165765636,361516.5487644853,1146339.165341049,52046165.813206784,2640.0,174.0,11711781.618002135,2640.0,198.37190784637352,360.0,1169.9112696043574,6900.0,0.0024413901058773,13065979.628867434,2443302.738779648,279.7729898666732,1853.0,257460.3981224484,700.0,52060.09933766761,1170.0,90484.51348580874,2510.0,24499.769867710747,34675.699266678144,42986.55849701318,0.0786416089251146,0.0787500783907228,0.0789105374865561,3000,13.0,561.0,59.31785749327116
15346380,10.0,0,15346190,20,15346380.0,63423.33280803092,0.0,1014708.4953031444,1146726.260484882,2161434.7557880264,336.21715626067373,1080.0,102.0,9630.080135362436,4680.0,715.0657526111678,1080.0,52046165.813206784,2640.0,0.0014990284195108,59022.87721737819,9630.080135362436,41779.82565774932,771.0,73359.63335855611,620.0,257460.3981224484,700.0,52060.09933766761,1170.0,64124.52150618522,134447.3570399573,34675.699266678144,0.0785966281320745,0.0784646896720099,0.0787144133489407,3000,35.0,627.0,14.555879824442872
15346723,10.0,0,15346533,20,15346723.0,124981.94195172796,333492.47328499734,1275873.6345742724,1113951.9846932115,2389825.619267484,3363.75231147104,2340.0,426.0,336.21715626067373,1080.0,9630.080135362436,4680.0,715.0657526111678,1080.0,0.0027416412091897,118556.73416496204,59022.87721737819,9630.080135362436,1114.0,73359.63335855611,620.0,257460.3981224484,700.0,52060.09933766761,1170.0,37024.463223922285,134447.3570399573,34675.699266678144,0.0789278822538499,0.0785966281320745,0.0784646896720099,3000,44.0,702.0,33.229299641519354
15347013,10.0,0,15346828,20,,0.0,0.0,1200702.4817398994,460987.9280839495,1661690.4098238489,171.4874745468119,13860.0,638.0,3363.75231147104,2340.0,336.21715626067373,1080.0,9630.080135362436,4680.0,0.0021663875468498,114876.01144943318,118556.73416496204,59022.87721737819,1409.0,73359.63335855611,620.0,257460.3981224484,700.0,52060.09933766761,1170.0,39620.384810862175,134447.3570399573,34675.699266678144,0.0790359707649415,0.0789278822538499,0.0785966281320745,3000,56.0,753.0,31.22159354569972
15347851,10.0,0,15347661,20,15347851.0,105859.31730818126,0.0,1103257.7213036148,685838.1698746025,1789095.8911782173,46424.58755325501,3900.0,302.0,1503.14894273584,7680.0,14881.660066207092,3420.0,171.4874745468119,13860.0,0.00176601383709,7250.373678918737,61080.7256146724,110041.5530784263,1489.0,74015.44041113344,2170.0,73359.63335855611,620.0,257460.3981224484,700.0,68459.78762427128,37850.24314252777,134447.3570399573,0.0787579293425665,0.0787524781671933,0.0791893688001713,3000,66.0,423.0,62.167404313793725
15348166,10.0,0,15347976,20,,0.0,0.0,6514795.247560178,1135777.911498154,7650573.159058332,332.1203249776818,1080.0,462.0,46424.58755325501,3900.0,1503.14894273584,7680.0,14881.660066207092,3420.0,0.0009948910067652,45792.19509769308,7250.373678918737,61080.7256146724,1804.0,74015.44041113344,2170.0,73359.63335855611,620.0,257460.3981224484,700.0,55366.983727906445,37850.24314252777,134447.3570399573,0.0790380270787265,0.0787579293425665,0.0787524781671933,3000,40.0,471.0,58.723147146521285
15348687,10.0,0,15348499,20,,0.0,0.0,467400.8553728491,411050.2509904768,878451.1063633258,2845.3253695498915,5820.0,523.0,990.22810082592,5880.0,332.1203249776818,1080.0,46424.58755325501,3900.0,0.0047484770661592,1026.135015702203,161907.81265452967,45792.19509769308,2327.0,74015.44041113344,2170.0,73359.63335855611,620.0,257460.3981224484,700.0,77245.69677374758,37850.24314252777,134447.3570399573,0.0792144607518946,0.0792087218343257,0.0790380270787265,3000,29.0,531.0,39.06334897514803
15349671,10.0,0,15349481,20,15349671.0,12456.402252398744,0.0,434916.9016352673,289723.39377967967,724640.295414947,30841.714662093607,2040.0,59.0,622536.6796012932,2400.0,15996.015299396744,8040.0,1389.51268034163,6600.0,0.0021118244573626,15519.497237446722,622536.6796012932,53364.52176990562,2538.0,1328.7105608115796,3070.0,74015.44041113344,2170.0,73359.63335855611,620.0,31076.777924394963,76350.91567262237,37850.24314252777,0.078853782717447,0.0788270892616426,0.0788185774369946,3000,7.0,472.0,15.045839645364202
15350893,10.0,0,15350703,20,15350893.0,440419.5061318325,0.0,1043354.2003375116,314732.06597773096,1358086.2663152425,1488.1245859744422,1260.0,239.0,1445.3099107776295,1260.0,1050788.0553573137,4440.0,5000.028575418372,2100.0,0.000108355300888,6873.9155689965255,599.9425207284263,1050788.0553573137,660.0,82996.90041235516,895.0,1605.7996926359713,18050.0,1328.7105608115796,3070.0,40514.0999018679,24841.582648079,39341.87754916782,0.0783300692239063,0.0781186400400014,0.0781026509593749,3000,7.0,323.0,47.21457420231871
15351592,10.0,0,15351406,20,15351592.0,18.9210099866986,18.8954426917442,1026296.5794829744,2141481.767116568,3167778.3465995425,42.36089234141637,1380.0,828.0,1488.1245859744422,1260.0,1445.3099107776295,1260.0,1050788.0553573137,4440.0,0.0043387482819622,19109.60422203961,6873.9155689965255,599.9425207284263,193.0,38002.20242150528,2800.0,60.11585051639156,3600.0,82996.90041235516,895.0,19417.713641128496,38002.20242150528,54049.27875739935,0.078367651214128,0.0783300692239063,0.0781186400400014,3000,23.0,171.0,38.70374883591166
15352344,10.0,0,15352161,20,15352344.0,374661.1861559402,0.0,1009901.4231941332,1357951.6208555424,2367853.044049676,4290.511712332147,11160.0,755.0,336.64423649340654,6600.0,42.36089234141637,1380.0,1488.1245859744422,1260.0,0.0018179878090118,174253.4761997189,52257.314491721234,19109.60422203961,729.0,14325.63157904442,510.0,467981.0215550735,10.0,38002.20242150528,2800.0,20884.23936255625,26875.73639654774,40254.38135647325,0.0793685586786753,0.0785535676496373,0.078367651214128,3000,85.0,129.0,39.05339310108451
15353087,10.0,0,15352897,20,,0.0,0.0,1037716.5474227068,25205.64913214027,1062922.196554847,864314.0652889514,300.0,736.0,25911.74454068976,1140.0,4290.511712332147,11160.0,336.64423649340654,6600.0,0.0029126621550212,177117.42182832924,93943.7349723642,174253.4761997189,208.0,10724.675456013052,160.0,8900.605658424462,10.0,826.5123193485578,5110.0,49795.29043789968,35257.033425420035,35043.804377335015,0.07874855987917,0.0790583876477525,0.0793685586786753,3000,65.0,94.0,78.18185003768124
15353409,10.0,0,15353229,20,15353409.0,111092.41426091416,56.5595694617992,1446409.4899808678,677863.2023404829,2124272.692321351,111654.53695406891,14580.0,332.0,8502.72794460458,13860.0,864314.0652889514,300.0,25911.74454068976,1140.0,0.0111429204508064,58701.10792193985,8427.094269186211,177117.42182832924,482.0,61240.88281433471,225.0,10724.675456013052,160.0,8900.605658424462,10.0,16730.509034352486,37138.80252325872,35257.033425420035,0.0790133991931374,0.07911519540209,0.07874855987917,3000,20.0,96.0,33.53155819740688
15354483,10.0,0,15354293,20,,0.0,0.0,135819.0785372237,0.0,135819.0785372237,1108.643547640254,59880.0,1064.0,21176.564506884173,5580.0,111654.53695406891,14580.0,8502.72794460458,13860.0,0.0031225026705634,1108.643547640254,74590.35319348874,58701.10792193985,989.0,83093.23186248165,2550.0,83186.93278933538,1345.0,61240.88281433471,225.0,26342.427525916988,64328.10806281434,38128.129553010345,0.0785569438248078,0.0789638865633845,0.0790133991931374,3000,50.0,193.0,29.861294802846384
15354795,10.0,0,15354605,20,15354795.0,19970.465047228183,0.0,490905.1687529145,0.0,490905.1687529145,16132.487203133203,240.0,335.0,1108.643547640254,59880.0,21176.564506884173,5580.0,111654.53695406891,14580.0,0.0033958991882726,32796.8496049066,1108.643547640254,74590.35319348874,1301.0,83093.23186248165,2550.0,83186.93278933538,1345.0,61240.88281433471,225.0,26341.460809087865,64328.10806281434,38128.129553010345,0.0785094856787783,0.0785569438248078,0.0789638865633845,3000,42.0,214.0,37.91330550473678
15355689,10.0,0,15355500,20,15355689.0,26253.436827285,597.9351071657694,714238.8364479612,1262336.1338671662,1976574.9703151276,60.698284662248746,6600.0,62.0,128417.66702273604,5100.0,1342.8141905897264,3000.0,1780.1903255162556,4140.0,0.0016753383158725,60.698284662248746,71239.02782221508,88215.3444949066,2196.0,83093.23186248165,2550.0,83186.93278933538,1345.0,61240.88281433471,225.0,137198.980027288,64328.10806281434,38128.129553010345,0.0788237428980575,0.0787593358083916,0.0787641315940648,3000,12.0,313.0,20.09720103801421
15355901,10.0,0,15355715,20,15355901.0,48443.7786739045,0.0,462742.18461127393,105.86469651985172,462848.0493077938,76635.7584565537,8040.0,215.0,21059.345737433083,9180.0,60.698284662248746,6600.0,128417.66702273604,5100.0,0.002271924200853,76635.7584565537,142599.49773384433,60.698284662248746,2316.0,4340.467744359682,5110.0,83093.23186248165,2550.0,83186.93278933538,1345.0,10390.702426675489,129843.2218524168,64328.10806281434,0.078828223127871,0.0789998923737241,0.0788237428980575,3000,11.0,326.0,36.169121378322295
15356097,10.0,0,15355907,20,15356097.0,55561.76732939985,273753.30642298545,623800.5725112576,1076628.4597222337,1700429.032233491,6624.185386683989,3000.0,203.0,76635.7584565537,8040.0,21059.345737433083,9180.0,60.698284662248746,6600.0,0.0038193272316351,2243.3500277346134,76635.7584565537,142599.49773384433,258.0,991.3814822027924,5880.0,4340.467744359682,5110.0,83093.23186248165,2550.0,48443.7786739045,14834.194619609343,129843.2218524168,0.0788136709522489,0.078828223127871,0.0789998923737241,3000,13.0,337.0,23.336579861507893
15356516,10.0,0,15356326,20,,0.0,0.0,153749.69143697707,650.1831491087156,154399.8745860858,371.6846037785192,3480.0,53.0,32958.760555465604,3480.0,230157.07311745177,5640.0,33052.91917092672,3720.0,0.0,371.6846037785192,16526.751397499356,230157.07311745177,677.0,991.3814822027924,5880.0,4340.467744359682,5110.0,83093.23186248165,2550.0,24984.631188790383,14834.194619609343,129843.2218524168,0.0789671382265496,0.0789348669768818,0.0788997905362209,3000,4.0,387.0,33.6481893083275
15357069,10.0,0,15356879,20,15357069.0,337322.5507147628,0.0,1267627.044315056,3616273.982403246,4883901.026718302,77.86503467860948,10740.0,46.0,53391.863933469605,420.0,338941.44280096947,420.0,398.6938267337344,2040.0,0.0020480904367517,77.86503467860948,26931.543971997533,113680.44341335466,1230.0,991.3814822027924,5880.0,4340.467744359682,5110.0,83093.23186248165,2550.0,24155.394989382214,14834.194619609343,129843.2218524168,0.0796067195322518,0.0792270378085118,0.0791956958556644,3000,10.0,442.0,39.724780859474365
15357300,10.0,0,15357110,20,,0.0,0.0,38592608.75757343,1127876.8831224374,39720485.64069587,81109.61256525162,3000.0,239.0,77.86503467860948,10740.0,53391.863933469605,420.0,338941.44280096947,420.0,0.0052192983906875,132938.11820273267,77.86503467860948,26931.543971997533,1461.0,991.3814822027924,5880.0,4340.467744359682,5110.0,83093.23186248165,2550.0,27320.46646180217,14834.194619609343,129843.2218524168,0.0799421733696649,0.0796067195322518,0.0792270378085118,3000,31.0,477.0,60.23939380286164
15357989,10.0,0,15357802,20,15357989.0,40286.31051902248,0.0,300521.2437139072,182166.7535552494,482687.9972691566,21739.465552450587,1080.0,195.0,291.59793454139265,360.0,2946.1484255135824,4200.0,23761.663644202315,3600.0,0.0119119777720556,97768.01115562288,20247.51316472384,4545.047439614811,246.0,2084.3047427187767,1820.0,588.8827942122291,1830.0,3001.290511124584,2170.0,21852.306860189205,28722.586495812364,9809.280304974554,0.0792057245279078,0.0794004858277029,0.0795749897552905,3000,14.0,76.0,10.296855276731632
15358526,10.0,0,15358340,20,15358526.0,52151.69108265049,0.0,3581638.6108615487,101.09386648881625,3581739.7047280376,5782.831003757493,24000.0,538.0,33496.690360156936,960.0,21739.465552450587,1080.0,291.59793454139265,360.0,0.0049198903553406,330141.8000025037,29133.36390732964,97768.01115562288,582.0,136856.42385590676,350.0,2084.3047427187767,1820.0,588.8827942122291,1830.0,16342.944961509718,18273.582836965605,28722.586495812364,0.0789444669660915,0.0791879706550886,0.0792057245279078,3000,35.0,142.0,28.263411770763266
15360549,10.0,0,15360359,20,15360549.0,44814.8020915188,0.0,1389834.4141497274,172480.7088546056,1562315.123004333,3899944.157295232,60.0,333.0,12919.722826531972,360.0,280152.7237911351,360.0,61737.01933535153,360.0,0.0036565653335542,447121.397764029,153180.4291192087,138809.5679874575,774.0,60903.84472890148,1910.0,18335.27755271617,4060.0,488617.4930456444,3750.0,69649.71182847631,35272.42871560032,23461.355539166343,0.0789797990588714,0.0787269765386678,0.0787377168887928,3000,41.0,143.0,46.788963248141656
15360913,10.0,0,15360723,20,,0.0,0.0,786429.57140137,522772.1050164453,1309201.6764178153,4921.018567050306,2160.0,364.0,44.045663141006045,6600.0,3899944.157295232,60.0,12919.722826531972,360.0,0.0064850668877897,4921.018567050306,68.28513907336927,447121.397764029,1138.0,60903.84472890148,1910.0,18335.27755271617,4060.0,488617.4930456444,3750.0,40528.40282855344,35272.42871560032,23461.355539166343,0.0790391860834137,0.0789798316533613,0.0789797990588714,3000,17.0,217.0,64.6161839331982
15361336,10.0,0,15361146,20,15361336.0,51.241831162116966,51.26826458924532,1718769.2151149951,1611058.2906646985,3329827.505779694,95760.76546645915,360.0,509.0,4921.018567050306,2160.0,44.045663141006045,6600.0,3899944.157295232,60.0,0.0089474172458179,56243.37518478861,4921.018567050306,68.28513907336927,1561.0,60903.84472890148,1910.0,18335.27755271617,4060.0,488617.4930456444,3750.0,38392.39624767034,35272.42871560032,23461.355539166343,0.0787070735115163,0.0790391860834137,0.0789798316533613,3000,14.0,257.0,49.70285296338194
15361555,10.0,0,15361365,20,,0.0,0.0,720116.3648433182,1582574.8373820514,2302691.2022253694,239091.43593430164,360.0,642.0,95760.76546645915,360.0,4921.018567050306,2160.0,44.045663141006045,6600.0,0.0050508191234681,142375.54847307716,56243.37518478861,4921.018567050306,1780.0,60903.84472890148,1910.0,18335.27755271617,4060.0,488617.4930456444,3750.0,40068.593477898256,35272.42871560032,23461.355539166343,0.0786217974423043,0.0787070735115163,0.0790391860834137,3000,25.0,296.0,103.9045616631127
15362530,10.0,0,15362340,20,,0.0,0.0,950203.055548303,742906.2558599424,1693109.3114082457,56.3665927153404,13860.0,49.0,10960766.93377344,60.0,108541.7688469326,7200.0,1644.5356470452375,13920.0,0.0060369713689638,56.3665927153404,1178075.6871764446,209053.99591629807,2755.0,60903.84472890148,1910.0,18335.27755271617,4060.0,488617.4930456444,3750.0,48999.25771442208,35272.42871560032,23461.355539166343,0.0789257867019168,0.0792613995950761,0.0792656162633864,3000,18.0,465.0,33.31573569519337
15362918,10.0,0,15362728,20,,0.0,0.0,335719.075306658,543.4038179753245,336262.4791246333,5607.994275268421,1440.0,402.0,56.3665927153404,13860.0,10960766.93377344,60.0,108541.7688469326,7200.0,0.0065527430362299,74892.07171368682,56.3665927153404,1178075.6871764446,3143.0,60903.84472890148,1910.0,18335.27755271617,4060.0,488617.4930456444,3750.0,47684.0130268406,35272.42871560032,23461.355539166343,0.0789313109810027,0.0789257867019168,0.0792613995950761,3000,21.0,508.0,38.53570327503954
15363249,10.0,0,15363059,20,15363249.0,897.2362779448555,0.0,106519.75827268462,116719.4318684014,223239.190141086,41337041.11190705,60.0,331.0,6397.834586021968,1620.0,5607.994275268421,1440.0,56.3665927153404,13860.0,0.0065912139758904,20726790.432959635,1735.309600999323,74892.07171368682,3474.0,60903.84472890148,1910.0,18335.27755271617,4060.0,488617.4930456444,3750.0,45963.18683007061,35272.42871560032,23461.355539166343,0.0789100771579676,0.0789112764065065,0.0789313109810027,3000,16.0,537.0,23.712171162060216
15363478,7.0,0,15363291,20,15363478.0,18.44743482857873,0.0,187340.5795270249,276.73032997091525,187617.30985699585,172.15184655346192,2340.0,232.0,4760.880962039981,3060.0,41337041.11190705,60.0,6397.834586021968,1620.0,0.0254902931247534,172.15184655346192,1236.1543610656108,20726790.432959635,3706.0,60903.84472890148,1910.0,18335.27755271617,4060.0,488617.4930456444,3750.0,44142.393056504494,35272.42871560032,23461.355539166343,0.0788833354348247,0.0789220286458333,0.0789100771579676,3000,7.0,557.0,18.30650182349362
15364854,10.0,0,15364671,20,15364854.0,50601.22493766258,0.0,505535.385151016,110.90510249280769,505646.2902535088,795.2587959381901,1020.0,280.0,148214.15189575288,2580.0,37.45336849775781,6300.0,7367.8700099771295,13860.0,0.5214270990861437,555.9320268674497,108543.651657986,110461.35401665936,901.0,5106.38189884132,1000.0,42.02320058076141,1830.0,870.4558856879971,4320.0,36915.84849498797,21369.677927734218,11406.805901479718,0.0788657493773915,0.0787732409471221,0.0788581058915156,3000,18.0,167.0,19.649367057228204
15365489,10.0,0,15365299,20,15365489.0,88596.18646959538,0.0,563585.469563213,1213452.1680144437,1777037.637577657,22286.89959738287,2520.0,628.0,167096.303373628,720.0,795.2587959381901,1020.0,148214.15189575288,2580.0,0.006038886192886,108685.66115248937,143875.77877218794,555.9320268674497,559.0,15927.467059371997,1270.0,5956.841460595525,4720.0,5106.38189884132,1000.0,31355.735087980906,20876.330597095508,36292.567937792825,0.0792777008446696,0.0790002680484642,0.0788657493773915,3000,41.0,226.0,40.5954861538
15365779,10.0,0,15365589,20,15365779.0,45185.17096669515,118186.21627330888,717124.3420289152,1074773.501744426,1791897.843773341,31619.141295491576,4440.0,396.0,22286.89959738287,2520.0,167096.303373628,720.0,795.2587959381901,1020.0,0.0035893723095617,214019.5474455057,108685.66115248937,143875.77877218794,849.0,15927.467059371997,1270.0,5956.841460595525,4720.0,5106.38189884132,1000.0,31325.12882580238,20876.330597095508,36292.567937792825,0.0797144181920135,0.0792777008446696,0.0790002680484642,3000,48.0,261.0,87.00497779934227
